,SMILES,MIC,METAB,MO24,DP24,SM24,NC24,MORT,YSE,AXIS,EYE,SNOU,JAW,OTIC,PE,BRAI,SOMI,PFIN,CFIN,PIG,CIRC,TRUN,SWIM,NC,TR,MOV21,AUC21,LEL_MORT,LEL_YSE,LEL_AXIS,LEL_EYE,LEL_SNOU,LEL_JAW,LEL_OTIC,LEL_PE,LEL_BRAI,LEL_SOMI,LEL_PFIN,LEL_CFIN,LEL_PIG,LEL_CIRC,LEL_TRUN,LEL_SWIM,LEL_NC,LEL_TR,18_END_LEC,MOR_LEC,SUBLETH_17_END_LEC,TOX_SCO
2805,CCOC(=O)C1=NNC2=CC=CC=C21,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,CCOC(=O)C1CC2=C(C(N1)C)NC3=CC=CC=C23.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,CCOC(=O)C1CCCN(C1)C(=O)C2=CC3=C(S2)N(N=C3C4=CC(=CC=C4)OC)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,CCOC(=O)C1CCCN(C1)C(=O)CC2=CC(=C(C=C2)OC)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,CCOC(=O)C1CCCN(C1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OC(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,CCOC(=O)C1CCCN(C1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OC(C)COC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,CCOC(=O)C1CCN(CC1)C(=C2C(=O)C3=CC=CC=C3C2=O)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,CCOC(=O)C1CCN(CC1)C(=O)NC2=CC3=NC(=C(N=C3C=C2)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,CCOC(=O)C1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)NCCC4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,CCOC(=O)C1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OC(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815,CCOC(=O)C1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OC(C)COC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,CCOC(=O)C1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OCC=C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,CCOC(=O)C1CCN(CC1)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)OCCOC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,CCOC(=O)C1CCN(CC1)C2=NC=NC3=C2C=NN3C4=CC=C(C=C4)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,CCOC(=O)C1CCN(CC1)C2=NC=NC3=C2C=NN3C4=CC=C(C=C4)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,CCOC(=O)C1CCN(CC1)CC(=O)C2=C(NC3=CC=CC=C32)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,CCOC(=O)C1CCN(CC1)CC(=O)NC2=C(NC3=C2C=C(C=C3)Cl)C(=O)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,CCOC(=O)C1CCN(CC1)CCC(=O)NC2=C(NC3=C2C=C(C=C3)Br)C(=O)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,CCOC(=O)C1CSC2=C(C1C3=CC=CC=C3)SC(=O)N2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,CCOC(=O)CC(=O)CSC1=C(C(=C(C(=N1)N)C#N)C2=CC=C(C=C2)Cl)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,CCOC(=O)CC(=O)CSC1=C(C(=C(C(=N1)N)C#N)C2=CC=C(C=C2)F)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,CCOC(=O)CC(=O)CSC1=C(C(=CC(=O)N1)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,CCOC(=O)CC(=O)CSC1=C(C=C2CCCCCC2=N1)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,CCOC(=O)CC(=O)CSC1=C(C=C2CCCCCCC2=N1)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,CCOC(=O)CC(=O)CSC1=C(C=CC(=N1)C2=CN=CC=C2)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,CCOC(=O)CC(=O)CSC1=NN=C2N1C3=CC=CC=C3S2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,CCOC(=O)CC(C#N)C1=CN(C2=CC=CC=C21)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,CCOC(=O)CC1=C(C(C(=C(O1)N)C#N)C2=CC(=C(C=C2)OC)OC)C(=O)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,CCOC(=O)CC1=C(C(C(=C(O1)N)C#N)C2=CC(=C(C=C2OC)OC)OC)C(=O)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,CCOC(=O)CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=C(C=CC(=C3)OC)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,CCOC(=O)CC1=CSC(=N1)NC(=O)C2=CC(=CC=C2)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,CCOC(=O)CC1=NC(=O)CS1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,CCOC(=O)CC1=NN=C(C2=CC=CC=C21)NC3=CC(=CC=C3)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,CCOC(=O)CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)N4C=CN=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,CCOC(=O)CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)N4C=CN=C4C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,CCOC(=O)CCCCC(=O)NC(CO)C(=O)NC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,CCOC(=O)CCNC1=NNC(=O)NC1=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,CCOC(=O)CN1C(=NN=N1)CN(CC2=CC=C(C=C2)OC)CC3=CC4=C(C=CC(=C4)C)NC3=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,CCOC(=O)CN1C(=O)C2=C(N=C1SC)SC3=C2CC(OC3)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,CCOC(=O)CN1C(=O)C2=CC=CC=C2C(=N1)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,CCOC(=O)CNC(=O)CCCCCC(=O)NCC(=O)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,CCOC(=O)CNC(=O)CNC(=O)C1=CC=C(C=C1)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,CCOC(=O)CNC(=O)CNC(=O)C1=CC=C(C=C1)OCC(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,CCOC(=O)CNC(=O)NC1=CC=CC=C1C(=O)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,CCOC(=O)CNS(=O)(=O)C1=C(C=CC(=C1)C2=NN(C(=O)C3=CC=CC=C32)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,CCOC(=O)CNS(=O)(=O)C1=C(C=CC(=C1)C2=NNC(=O)C3=CC=CC=C32)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,CCOC(=O)COC1=NC(=NC(=N1)N(C)C)N(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,CCOC(=O)COC1=NN=C(C=C1)OC2=NC(=CC(=N2)OC)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,CCOC(=O)CON1C2=CC=CC=C2[N+](=C(C1=O)C3=CC(=C(C=C3)OC)OC)[O-],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,CCOC(=O)CON1C2=CC=CC=C2[N+](=C(C1=O)C3=CC=CO3)[O-],,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,CCOC(=O)CSC1=C(C(=C(C(=N1)N)C#N)C2=CC=C(C=C2)OC)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,CCOC(=O)CSC1=C(C(=O)NC(S1)C2=CC(=C(C=C2)OC)OC)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,CCOC(=O)CSC1=C(C(=O)NC2(S1)CCCCC2)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,CCOC(=O)CSC1=C(C(C(C(=O)N1)C(=O)OC)C2=CC=C(C=C2)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,CCOC(=O)CSC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)OC)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,CCOC(=O)CSC1=C(C(CC(=O)N1)C2=CC3=C(C=C2)OCO3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,CCOC(=O)CSC1=C(C2=C(CN(C(C2)(C)C)C)C(=N1)N3CCOCC3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,CCOC(=O)CSC1=C(C=CC(=N1)C2=CC3=C(C=C2)OCO3)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,CCOC(=O)CSC1=C(C=CC(=N1)C2=CC=NC=C2)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,CCOC(=O)CSC1=NC(=C(C=C1C#N)C(=O)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,CCOC(=O)CSC1=NC(=C2C3=C(CCCC3)SC2=N1)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,CCOC(=O)CSC1=NC(=NC(=N1)N(C)C#N)N(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,CCOC(=O)CSC1=NC2=C(C(=C(S2)C)C)C(=O)N1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,CCOC(=O)CSC1=NC2=C(C3=C(S2)COC(C3)(C)C)C(=O)N1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,CCOC(=O)CSC1=NC2=CC=CC=C2C(=O)N1C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,CCOC(=O)CSC1=NN=C(C(=O)N1)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,CCOC(=O)CSC1=NN=C2N1C3=C(C4=C(S3)CCCC4)C(=O)N2C5CCCCC5,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,CCOC(=O)C\1C(C(C(C/C1=N/O)(C)O)C(=O)OCC)C2=CC(=C(C=C2)OC)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,CCOC(=O)C\1C(C(C(C/C1=N/O)(C)O)C(=O)OCC)C2=CC=C(C=C2)N(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,CCOC(=O)N1C2=C(C=C(C=C2)OC(=O)OCC)C(=CC1(C)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,CCOC(=O)N1C2=C(C=C(C=C2)S(=O)(=O)N3CCCCC3)OC1=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,CCOC(=O)N1CC=C2[C@H](C1)[C@H](C(C(=C2C#N)N)(C#N)C#N)C3=CC=CS3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,CCOC(=O)N1CCC(CC1)NC(=O)CN2C=C3CC(CCC3=N2)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,CCOC(=O)N1CCN(CC1)C(=O)C2=C(N(N=C2)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,CCOC(=O)N1CCN(CC1)C(=O)CN(C2CCCCC2)S(=O)(=O)C3=CC=C(C=C3)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,CCOC(=O)N1CCN(CC1)C(=O)CN(CC2=CC=CC=C2)S(=O)(=O)C3=CC(=C(C=C3)OC)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,CCOC(=O)N1CCN(CC1)C2=NC=NC3=C2C=NN3C4=CC=C(C=C4)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,CCOC(=O)N1CCN(CC1)C2=NC=NC3=C2NC4=C3C=C(C=C4)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2884,CCOC(=O)N1CCN(CC1)C2C3=CC=CC=C3C(=O)O2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2885,CCOC(=O)NC(C(=O)C1=CC=CS1)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NC1=C(C2=C(S1)CN(CC2)C)C(=O)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NC1=NOC(=C1)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,CCOC(=O)NC1(C(=C(NC1=O)C)C#N)C(F)(F)F,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890,CCOC(=O)[C@@]1([C@@H]2C=CC(=CN2[C@H]([C@@H]1C3=CSC=C3)C(=O)N)C(=O)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,CCOC(=O)[C@]1([C@@H]2C=CC(=CN2[C@H]([C@@H]1C3=CC(=CC=C3)Cl)C(=O)N)C(=O)N)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,CCOC1=C(C2=C(C=C1C)NC(=N2)CCC(=O)O)C.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894,CCOC1=C(C=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)CCN(C)C)C3=CC=CC=C3)/O)Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,CCOC1=C(C=C(C=C1)Br)CC(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896,CCOC1=C(C=C(C=C1)C2C(=C(OC3=C2C(=O)N(C(=C3)C)CCN4CCOCC4)N)C#N)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,CCOC1=C(C=C(C=C1)C2C(=C(SC(=C2C#N)N)N)C#N)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,CCOC1=C(C=C(C=C1)NC(=O)COC(=O)CN2C=NN=N2)OCC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,CCOC1=C(C=C(C=C1)S(=O)(=O)N(C)C)C2=NC3=C(C(=O)N2)N(N=C3C(C)(C)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,CCOC1=C(C=C(C=C1)S(=O)(=O)N(C)CCO)C2=NC3=C(C(=O)N2)N(N=C3C(C)(C)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,CCOC1=C(C=C(C=C1)S(=O)(=O)NC(C)(C)C)C2=NC3=C(C(=O)N2)N(N=C3C(C)(C)C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,CCOC1=C(C=C2C(=C1)N=C(N=C2N3CCOCC3)C4=CC(=C(C=C4)OC)OC)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,CCOC1=C(C=CC(=C1)C2NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4OC)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,CCOC1=CC(=CC(=C1)C(=O)C)CN2CCOCC2.Cl,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,CCOC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=NC=CC=N3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,CCOC1=CC2=C(C=C1)N=C(S2)NC(C(=O)OC)(C(F)(F)F)NC(=O)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,CCOC1=CC2=C(C=C1)[N+](=O)C3=C(N2[O-])CCCC3,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,CCOC1=CC2=NC(=NC(=C2C=C1)C)NC3=NC(C=C(N3)C)(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,CCOC1=CC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)C3=NOC(=C3)C)C4=CC=C(C=C4)C(=O)OC)/O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,CCOC1=CC=C(C=C1)C2/C(=C(\C3=CC=C(C=C3)F)/O)/C(=O)C(=O)N2CCCN(C)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,CCOC1=CC=C(C=C1)C2=NC(=C(O2)NCC(C)C)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3S2)C4=CC=C(C=C4)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CC=C4OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CC=N4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,CCOC1=CC=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CN=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,CCOC1=CC=C(C=C1)C2=NN=C3N2N=C(S3)C4=CC=CC=C4OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,CCOC1=CC=C(C=C1)C2=NN=C3N2N=C(S3)COC4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,CCOC1=CC=C(C=C1)C2C=C(NC3=NC=NN23)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,CCOC1=CC=C(C=C1)C2CC(NC3=NC(=NN23)N)C4=CC=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,CCOC1=CC=C(C=C1)CC2=C(NC(=O)NC2=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,CCOC1=CC=C(C=C1)CC2=NC(=NC(=N2)N)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,CCOC1=CC=C(C=C1)CC2CC(=O)NC2=O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,CCOC1=CC=C(C=C1)CCNC(=O)C(C2=CC=CC=C2)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,CCOC1=CC=C(C=C1)CN2C(=CC(=O)NC2=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,CCOC1=CC=C(C=C1)CSC(CC(=O)O)C(=O)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,CCOC1=CC=C(C=C1)N2C(=C(C(=O)NC2=O)C=NCCN3CCNCC3)O,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,CCOC1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)C#N)C4=CN=CC=C4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,CCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,CCOC1=CC=C(C=C1)N2C3=C(C4=NC5=CC=CC=C5N=C42)C(=O)N(C=N3)CC6=CC=CO6,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2931,CCOC1=CC=C(C=C1)N=C(NC#N)SCC(=O)NC2CC2,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,CCOC1=CC=C(C=C1)N=C2C3=CC=CC=C3N(C2=O)CN4CCOCC4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,CCOC1=CC=C(C=C1)NC(=O)C2=NN(C=C2Br)C,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,CCOC1=CC=C(C=C1)NC(=O)CSC2=C(C(CC(=O)N2)C3=CC4=C(C=C3)OCO4)C#N,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,CCOC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)Cl)OC,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,CCOC1=CC=CC(=C1)C2=NN3C(=NN=C3S2)C4=CC=CC=N4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,CCOC1=CC=CC(=C1)C2=NN3C(=NN=C3S2)C4=CC=CO4,,INACT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
